_id,research_title,research_url,research_author,research_institution,research_name,research_volumn,research_year,research_language,research_subject,research_type,research_page
65e6f2cf7436f20b02adf0fb,Melkersson-Rosenthal 증후군 2례 -증례보고- = Melkersson-Rosenthal Syndrome -Two cases report-,https://www.riss.kr/link?id=A18777618,소은하 (전주 예수병원 재활의학과) ;  양충용 (전주 예수병원 재활의학과) ;  고재영 (전주 예수병원 재활의학과) ;  조은수 (전주 예수병원 재활의학과),大韓再活醫學會,Annals of Rehabilitation Medicine,Vol.23 No.2 [1999],1999,Korean,Melkersson-Rosenthal syndrome ;  Recurrent facial nerve paralysis,"SCOPUS,KCI등재",학술저널
65e6f2d37436f20b02adf0fc,Leukocyte adhesion deficiency type I 환자의 치험례 = LEUKOCYTE ADHESION DEFICIENCY TYPE I : CASE REPORT,https://www.riss.kr/link?id=A82291640,윤은영 (조선대학교 치과대학 소아치과학교실) ;  이난영 (조선대학교 치과대학 소아치과학교실) ;  이상호 (조선대학교 치과대학 소아치과학교실),大韓小兒齒科學會(The Korean Academy of Pediatric Dentistry ),大韓小兒齒科學會誌(JOURNAL OF THE KOREAN ACADEMY OF PEDIATRIC DENTISTRY ),Vol.36 No.4 [2009],2009,Korean,백혈구 ;  치주염 ;  구강 위생 ;  Leukocyte adhesion deficiency type Ⅰ ;  Leukocyte ;  Periodontitis ;  Oral hygiene,515.105,KCI등재
65e6f2d67436f20b02adf0fd,Trevor 병; 편측성 골단 이형성증 - 증례 보고 - = Trevor's Disease; Dysplasia Epiphysealis Hemimelica - A Case Report -,https://www.riss.kr/link?id=A100900735,"김형수 ;  장준희 ;  Kim, Hyoung-Soo ;  Chang, Jun-Hee",대한정형외과스포츠의학회,대한정형외과스포츠의학회지(Journal of Korean orthopaedic society for sports medicine ),Vol.8 No.1 [2009],2009,Korean,슬관절 ;  편측성 골단 이형성증 ;  자기공명영상,학술저널,60-63(4쪽)
65e6f2da7436f20b02adf0fe,간의 염증성 가성종양 -1예 보고- = Inflammatory Pseudotumor of the Liver -A case report-,https://www.riss.kr/link?id=A18766172,맹영희 (경희대학교 의과대학 병리학교실) ;  박재훈 (경희대학교 의과대학 병리학교실) ;  김윤화 (경희대학교 의과대학 병리학교실) ;  박용구 (경희대학교 의과대학 병리학교실) ;  이주희 (경희대학교 의과대학 병리학교실) ;  양문호 (경희대학교 의과대학 병리학교실),대한병리학회,Journal of Pathology and Translational Medicine(The Korean Journal of Pathology),Vol.28 No.1 [1994],1994,Korean,Inflammatory pseudotumor ;  Liver,511.805,KCI등재
65e6f2dd7436f20b02adf0ff,Henoch-Scho¨nlein 자반증에서 신 침범 위험인자에 대한 다변량 분석 = A Multivariate Analysis of Risk Factors of Renal Involvement in Henoch-Scho¨nlein Purpura,https://www.riss.kr/link?id=A18718928,정민지 (고려대학교 의과대학 소아과학교실) ;  임형은 (고려대학교 의과대학 소아과학교실) ;  유기환 (고려대학교 의과대학 소아과학교실) ;  홍영숙 (고려대학교 의과대학 소아과학교실) ;  이주원 (고려대학교 의과대학 소아과학교실) ;  김순겸 (고려대학교 의과대학 소아과학교실),대한소아과학회,小兒科,Vol.47 No.4 [2004],2004,Korean,Henoch-Schonlein purpura ;  Nephritis ;  Risk factor ;  Abdominal pain ;  Purpura ;  Male,학술저널,405-410(6쪽)
65e6f2e37436f20b02adf100,Raine 증후군 1례 = A Case of Raine Syndrome,https://www.riss.kr/link?id=A101971712,"박혜진 (대구카톨릭대학교 의과대학 소아과학교실) ;  이정진 (대구카톨릭대학교 의과대학 소아과학교실) ;  서정식 (대구카톨릭대학교 의과대학 소아과학교실) ;  김효진 (경북대학교 의과대학 생화학교실) ;  최제용 (경북대학교 의과대학 생화학교실) ;  이준하 (대구카톨릭대학교 의과대학 소아과학교실) ;  노은석 (대구카톨릭대학교 의과대학 소아과학교실) ;  정혜리 (대구카톨릭대학교 의과대학 소아과학교실) ;  김우택 (대구카톨릭대학교 의과대학 소아과학교실) ;  Park, Hye Jin ;  Lee, Jeong Jin ;  Seo, Jeong Sik ;  Kim, Hyo Jin ;  Choi, Je Yong ;  Lee, Jun Hwa ;  Nho, Un Seok ;  Chung, Hai Lee ;  Kim, Woo Taek",대한소아청소년과학회,Clinical and Experimental Pediatrics (CEP) (Korean Journal of Pediatrics),Vol.46 No.1 [2003],2003,Korean,Raine Syndrome ;  Craniofacial anomalies,516,"KCI등재,SCOPUS,ESCI"
65e6f2e67436f20b02adf101,뮤코다당증 환아 어머니의 애환 = Joys and Sorrows in Mothers of Children with Mucopolysaccharidosis,https://www.riss.kr/link?id=A103940373,박혜숙 (경희대학교) ;  김귀분 (경희대학교),한국아동간호학회,Child Health Nursing Research(Child Health Nursing Research),Vol.17 No.1 [2011],2011,Korean,뮤코다당증 ;  어머니 ;  애환 ;  Mucopolysaccharidosis ;  Mothers ;  Experience ;  Psychosocial stress,"KCI등재,SCOPUS",학술저널
65e6f2eb7436f20b02adf102,대변 이식술의 적응증의 확장은 타당한가? = Is Expansion of Fecal Microbiota Transplantation Available?,https://www.riss.kr/link?id=A103573956,김완수 ( Wan Soo Kim ) ;  김현진 ( Hyun Jin Kim ),대한소화기학회,대한소화기학회지(The Korean journal of gastroenterology),Vol.70 No.4 [2017],2017,Korean,"KCI등재,SCOPUS,ESCI",학술저널,http://www.gastrokorea.org
65e6f2ee7436f20b02adf103,한 전자제품 연구소 종사자들의 생활습관 행태와 건강상태의 관련성 = The Relation between Employees' Lifestyle and Their Health Status in an Electronics Research and Development Company,https://www.riss.kr/link?id=A76516841,명준표 (가톨릭대학교 성모병원 산업의학과 가톨릭대학교 의과대학 예방의학교실 및 산업의학센터) ;  김형렬 (가톨릭대학교 성모병원 산업의학과 가톨릭대학교 의과대학 예방의학교실 및 산업의학센터) ;  최원선 (가톨릭대학교 성모병원 산업의학과 가톨릭대학교 의과대학 예방의학교실 및 산업의학센터) ;  조성은 (가톨릭대학교 성모병원 산업의학과 가톨릭대학교 의과대학 예방의학교실 및 산업의학센터) ;  이보람 (가톨릭대학교 성모병원 산업의학과 가톨릭대학교 의과대학 예방의학교실 및 산업의학센터) ;  구정완 (가톨릭대학교 성모병원 산업의학과 가톨릭대학교 의과대학 예방의학교실 및 산업의학센터) ;  이강숙 (가톨릭대학교 성모병원 산업의학과 가톨릭대학교 의과대학 예방의학교실 및 산업의학센터) ;  박정일 (가톨릭대학교 성모병원 산업의학과 가톨릭대학교 의과대학 예방의학교실 및 산업의학센터),大韓産業醫學會,대한직업환경의학회지(Annals of Occupational and Environmental Medicine),Vol.21 No.1 [2009],2009,Korean,Life style ;  Health status ;  Health promotion ;  Workplace,510,KCI등재
65e6f2f27436f20b02adf104,재생의료 접근성 제고를 위한 입법방안에 대한 고찰- 일본의 사례를 중심으로 - = A Study on Legislative Measures to Improve Accessibility to Regenerative Medicine- Focusing on the Case of Japan -,https://www.riss.kr/link?id=A108495481,박용숙 (강원대학교),한국입법학회,입법학연구,Vol.20 No.1 [2023],2023,Korean,Advanced regenerative medicine ;  Clinical research ;  Patient accessibility(equal access) ;  The Act on the Safety of Regenerative Medicine ;  Pharmaceutical and Medical Device Act ;  Clinical trial ;  Conditional and Time-Limited Approval ;  Advanced medical care ;  첨단재생의료 ;  임상연구 ;  환자접근성(동등한 접근권) ;  재생의료안전법 ;  의약품법 ;  치험 ;  조건･기한부 승인 ;  선진의료,KCI등재,학술저널
65e6f2f67436f20b02adf105,가구주의 특성과 국민건강보험의 보장성인식이 민간의료보험의 가입에 미치는 영향 = The Effect of Householder’s Characteristics and Perceptions of the Korean National Health Insurance Coverage on Getting Private Medical Insurances,https://www.riss.kr/link?id=A101196268,"박정호(Park, Jung-Ho)",한국사회정책학회,한국사회정책(Korea Social Policy Review),Vol.22 No.1 [2015],2015,Korean,가구주의 특성 ;  보장성인식 ;  민간의료보험의 가입 ;  householder’s characteristics ;  perceptions of health insurance coverage ;  getting private medical insurances,KCI등재,학술저널
65e6f2fa7436f20b02adf106,"대퇴골두골단분리증 수술 후 재활운동이 근관절 기능, 고유수용성 능력 및 통증척도에 미치는 영향 = The Effects of Rehabilitation Exercise Program in Musculoarticular Functions, VAS and Proprioception Ability After Surgery of Slipped Capital Femoral Epiphysis",https://www.riss.kr/link?id=A81464805,이중철 ( Joong Chul Lee ) ;  배종진 ( Jong Jin Bae ),한국특수체육학회,한국특수체육학회지(Korean Journal of Adapted Physical Activity ),Vol.18 No.1 [2010],2010,Korean,대퇴골두골단분리증 ;  재활운동 ;  Slipped Capital Femoral Epiphysis ;  SCFE ;  Exercise Rehabilitation,692.379,KCI등재
65e6f2fd7436f20b02adf107,카우덴 증후군 = Cowden Syndrome: A Review,https://www.riss.kr/link?id=A108639722,"정예령 (국립암센터 표적치료연구과) ;  전지영 (국립암센터 표적치료연구과) ;  이시연 (국립암센터 유방암센터) ;  유금혜 (국립암센터 암예방검진센터) ;  이동옥 (국립암센터 암예방검진센터) ;  장윤정 (국립암센터 중앙암생존자통합지지센터) ;  정소연 (국립암센터 유방암센터) ;  공선영 (국립암센터 표적치료연구과, 암의생명과학과, 진단검사의학과)",대한진단검사의학회,Laboratory Medicine Online(Laboratory Medicine Online),Vol.13 No.3 [2023],2023,Korean,Cowden syndrome ;  PTEN ;  PTEN hamartoma syndrome ;  Genetic counseling,KCI등재,학술저널
65e6f3017436f20b02adf108,한국인에서의 무과립구증 발병율 조사연구 -제4상 임상시험을 위한 기초자료조사- = Nation-wide Incidence Suivey of Agranulocytosis in Korea - A Basic Information for the Good Post-Marketing Surveillance Practice -,https://www.riss.kr/link?id=A18793603,안윤옥 (서울대학교 의과대학 예방의학교실) ;  박병주 (서울대학교 의과대학 예방의학교실) ;  이무송 (서울대학교 의과대학 예방의학교실) ;  김병국 (서울대학교 의과대학 내과학교실) ;  구홍회 (울산대학교 의과대학 서울중앙병원 소아과) ;  서철원 (울산대학교 의과대학 서울중앙병원 내과),大韓臨床藥理學會,臨床藥理學會誌(The Journal of Korean Society for Clinical Pharmacology and Therapeutics),Vol.1 No.1 [1993],1993,Korean,Agranulocytosis ;  Incidence ;  Korea,518,"KCI등재,"
65e6f3067436f20b02adf109,국민기초생활보장 수급자의 차상위 계층에 대한 급여지원 방안<sup>1)</sup> = A Study on Benefits Provision to the Near Poor,https://www.riss.kr/link?id=A103532176,신영석 ;  박순일,한국보건사회연구원,보건복지포럼(Health and welfare policy forum),Vol.94 No.- [2004],2004,Korean,학술저널,73-81(9쪽),KISS
65e6f30c7436f20b02adf10a,국내 임상시험 사전심사에서 임상시험심사위원회의 기능과 역할을 연구자적 입장에서 고찰 = A Study on the Role of the Clinical Review Board and IRB in the Research-Oriented Perspective,https://www.riss.kr/link?id=A105430821,고재환 (인제대학교),한국의료법학회,한국의료법학회지(Korean Journal of Medicine and Law),Vol.26 No.1 [2018],2018,Korean,Clinical trial ;  Clinical Review Board ;  Institutional Review Board ;  Research-oriented ;  Research plan ;  임상시험 ;  사전심사 ;  임상시험심사위원회 ;  연구자 중심 ;  연구계획서,KCI등재,학술저널
65e6f30f7436f20b02adf10b,"경막내 요추간판 탈출증의 가능한 병인, 진단적 MRI 및 수술적 소견: 2예 보고 = Potential Pathogenesis, Diagnostic MRI, and Surgical Findings of Intradural Lumbar Disc Herniation: A Report of Two Cases",https://www.riss.kr/link?id=A107961950,박찬호 (부산 부민병원 정형외과) ;  정성수 (부산부민병원 정형외과) ;  이광석 (부산부민병원 정형외과),대한척추외과학회(Korean Society of Spine Surgery),대한척추외과학회지(Journal of Korean Society of Spine Surgery),Vol.28 No.4 [2021],2021,Korean,Intradural lumbar disc herniation ;  Recurrence ;  MRI findings ;  경막내 요추간판 탈출증 ;  재발 ;  자기공명 영상촬영술,KCI등재,학술저널
65e6f3137436f20b02adf10c,근이영양증(근육병)환자 부모의 돌봄 경험 = Caring Experiences of Parents of Children with Muscular Dystrophy,https://www.riss.kr/link?id=A104128933,오상은,한국가족치료학회,가족과 가족치료(Family and Family Therapy),Vol.13 No.2 [2005],2005,-,KCI등재후보,학술저널,http://www.familytherapy.or.kr
65e6f3177436f20b02adf10d,코로나19 감염증 치료제·백신 개발과 신속심사(Fast Track)제도 = Fast-Track Review System in the Development of the Drugs and Vaccines for Treating Coronavirus Disease,https://www.riss.kr/link?id=A107141184,박지혜 (법무법인 유준),이화여자대학교 생명의료법연구소,Asia Pacific Journal of Health Law & Ethics(Bioethics Policy Studies),Vol.14 No.1 [2020],2020,Korean,코로나19 ;  의약품 허가 ;  신속심사 ;  우선심사 ;  Fast Track ;  약사법 ;  조건부심사 ;  COVID-19 ;  expedited reviews ;  Fast Track ;  drug approval ;  vaccine ;  biopharmaceutical ;  priority reviews,KCI등재,학술저널
65e6f31a7436f20b02adf10e,계리적 관점에서 본 실손의료보험 개선 방안 = A Study on the Improvement of Private Health Insurance from a Actuarial Perspective,https://www.riss.kr/link?id=A105953919,조재린 ;  정성희,보험연구원,연구보고서(N/A),Vol.2018 No.6 [2018],2018,-,학술저널,1-101(101쪽),KISS
65e6f31e7436f20b02adf10f,Choriocarcinoma metastatic to mandibular gingiva,https://www.riss.kr/link?id=A103039493,김현철(Hyoun Chull Kim),대한구강악안면외과학회,대한구강악안면외과학회지(Journal of The Korean Association of Oral and Maxillofacial Surgeons),Vol.15 No.1 [1989],1989,-,515,KCI등재,학술저널
65e6f3217436f20b02adf110,우측 쇄골하동맥의 흉곽내 동맥류- 1예 보고 - = Intrathoracic Aneurysm of the Right Subclavian Artery -A case Report-,https://www.riss.kr/link?id=A106934187,김호준 (고신대학교 의과대학),대한영상의학회,대한영상의학회지(Journal of the Korean Radiological Society),Vol.25 No.5 [1989],1989,Korean,"KCI등재,SCOPUS",학술저널,http://www.radiology.or.kr
65e6f3257436f20b02adf111,온라인 커뮤니티의 익명게시판에서 본 근육장애인들의 경험세계,https://www.riss.kr/link?id=A104385473,"진진주(Jin, Jin joo)",한국사회복지학회,한국사회복지학(Korean journal of social welfare),Vol.69 No.4 [2017],2017,Korean,희귀난치성질환 ;  근육장애 ;  근육병 ;  온라인 커뮤니티 ;  익명게시판 ;  현상학 연구 ;  rare and incurable disease ;  muscular disability ;  muscular dystrophy ;  online community ;  anonymous bulletin board ;  phenomenological study,KCI우수등재,학술저널
65e6f3297436f20b02adf112,철적아구성빈혈을 동반한 선천성 타원형 적혈구증 1례 보고 = Combination of Hereditary Ellitocytosis and Sideroblastic Anemia: A Case Report,https://www.riss.kr/link?id=A3093238,"조종래 (인제대학교 의과대학 임상병리학교실, 상계백병원) ;  함건주 (인제대학교 의과대학 임상병리학교실, 부산백병원) ;  백인기 (인제대학교 의과대학 임상병리학교실, 상계백병원)",인제대학교,仁濟醫學(Inje medical journal),Vol.14 No.1 [1993],1993,Korean,Hereditary Ellitocytosis with Sideroblastic Anemia,512.000,학술저널
